id,name,phone_number,places,type,sponsor_id,sponsor_name,street,zip_code,lat,lon
01030230,Kita/Kinder in Bewegung (KIB) gGmbH,+493046060810,185,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Gottschedstr. 28,13357,52.55284185957848,13.37151667382003
01030240,Kita Lynarstr. 10/Kigä City,+49304541972,114,Reguläre Einrichtung,0120,Kindergärten City,Lynarstr. 12,13353,52.54063393415623,13.360326306024348
01030250,Kita Freienwalder Str. 19c/Kigä City,+49304946612,115,Reguläre Einrichtung,0120,Kindergärten City,Freienwalder Str. 19C,13359,52.55877152925101,13.391578693604174
01030280,Kita/Kinder in Bewegung (KiB),+49304519076,160,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Togostr. 67,13351,52.55077354579245,13.344270758846836
01030290,Kita Wiesenstr.,+493046060490,147,Reguläre Einrichtung,0107,Orte für Kinder GmbH,Wiesenstr. 49,13357,52.54704819381232,13.3743416582817
01030300,Kita/Kinder in Bewegung (KIB),+4930467764920,204,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Wolgaster Str. 4,13355,52.53913383693473,13.396985807847075
01030320,Kita Sprachvielfalt,+49304935018,190,Reguläre Einrichtung,1296,Jugend- und Sozialwerk gGmbH,Koloniestr. 24A,13359,52.55811398785664,13.38126736073678
01030330,Ev. Kita Kornelius,+49304521178,55,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Dubliner Str. 29,13349,52.559267029394675,13.34404977226469
01030340,Kindergarten Ruheplatz 13,+49304620607,171,Reguläre Einrichtung,0120,Kindergärten City,Ruheplatzstr. 13,13347,52.547557261097396,13.361703869223222
01030350,Kita Afrikanische Straße,+493045023277,150,Reguläre Einrichtung,1318,Kinder im Kiez gGmbH,Afrikanische Str. 28,13351,52.548913323031094,13.34202516326226
01030370,Kita Märchenland,+493049988690,160,Reguläre Einrichtung,0107,Orte für Kinder GmbH,Bornholmer Str. 44,13359,52.555447665043324,13.393573684602924
01030390,Kita Stettiner Str. 21-23/Kigä City,+49304620606,184,Reguläre Einrichtung,0120,Kindergärten City,Stettiner Str. 21,13357,52.554086852219235,13.387917772446293
01030400,Kita Maji-Maji-Allee 14/Kigä City,+49305128686,160,Reguläre Einrichtung,0120,Kindergärten City,Maji-Maji-Allee 14,13351,52.55568786615518,13.333747896033211
01030410,Ev. Kita Nazareth,+49304566291,75,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Nazarethkirchstr. 50,13347,52.54784900010901,13.359203406162246
01030420,Ev. Kinderhaus Kapernaum,+49304536307,70,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Seestr. 35,13353,52.54876768289859,13.349617607528765
01030430,Ev. Kita Stephanus,+49304936262,80,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Soldiner Str. 21,13359,52.55861426338352,13.387883080923054
01030440,Ev. Osterkita,+49304543559,85,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Sprengelstr. 35,13353,52.54164521207899,13.354997493174315
01030470,Kath. Kita St. Sebastian,+4930259365141,55,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Feldstr. 20,13355,52.5373790722153,13.383653692280625
01030480,Kath. Kita St. Robert,+4930259365154,65,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Hochstädter Str. 14,13347,52.55078422819924,13.364309426682683
01030510,AWO Kita Sonnenblume,+49304556650,130,Reguläre Einrichtung,0150,Arbeiterwohlfahrt Kreisverband Berlin-Mitte e.V.,Reinickendorfer Str. 62,13347,52.55432540210205,13.365646910443173
01030520,EKT - Kila Spatzenkinder,+4930+49304655897,18,Reguläre Einrichtung,0513,Unsere Zukunft e.V.,Bastianstr. 18,13357,52.55047354504672,13.380752096475954
01030530,EKT - Flohzirkus Wedding,+49304948076,18,Reguläre Einrichtung,0628,Flohzirkus Wedding e.V.,Eulerstr. 10,13357,52.554174905893696,13.391813197876537
01030540,Freche Früchte,+49304536620,25,Reguläre Einrichtung,8683,KiTa Freche Früchte gemeinnützige UG (haftungsbeschränkt),Sprengelstr. 33,13353,52.5414081205271,13.353853170016643
01030550,EKT Sonnenblume,,18,Reguläre Einrichtung,0978,Elterninitiativkindertagesstätte Sonnenblume e. V.,Fehmarner Str. 14,13353,52.539738680541674,13.350380991578872
01030580,EKT Gänseblümchen,+49304514024,17,Reguläre Einrichtung,0642,GÄNSEBLÜMCHEN e.V.,Glasgower Str. 26,13349,52.556099343526455,13.343590803198557
01030600,EKT - Stadtkinder,+493027018926,27,Reguläre Einrichtung,0995,Stadtkinder e. V.,Grüntaler Str. 8,13357,52.55176065558671,13.386516234130966
01030610,Kleine Himmelswolke,+49304519130,21,Reguläre Einrichtung,0785,Kleine Himmelswolke e.V.,Türkenstr. 5,13349,52.55391948831762,13.348515619102601
01030620,EKT Krümelbande,+493098430863,13,Reguläre Einrichtung,0807,Eltern-Initiativ-Kindertagesstätte Krümelbande e. V.,Lütticher Str. 5,13353,52.54655611730568,13.347637285327838
01030640,EKT Tausendfüßler,+49304562624,19,Reguläre Einrichtung,1010,EIKITA Tausendfüßler e. V.,Amsterdamer Str. 12,13347,52.5513015743426,13.357258882447539
01030700,EKT - Pustebär,+49304533076,13,Reguläre Einrichtung,1039,Verein zur Förderung integrativer Erziehung e. V.,Sparrstr. 19,13353,52.54239727685946,13.359302034233165
01030710,"EKT - ""Eisbär""",+49304539038,15,Reguläre Einrichtung,1039,Verein zur Förderung integrativer Erziehung e. V.,Sparrstr. 20,13353,52.54227561331639,13.359411274637573
01030720,EKT - Tüte Mücken,+49304512076,60,Reguläre Einrichtung,1027,Tüte Mücken e.V.,Togostr. 78,13351,52.54930734670516,13.347054576882583
01030730,Pädag.Initiative EKT am Schillerpark,+49304514073,25,Reguläre Einrichtung,0555,Pädagogische Initiative EKT am Schillerpark e.V.,Türkenstr. 14,13349,52.555001059151365,13.34954298859682
01030740,EKT - Kinderhütte Wiesenstraße,+49304659100,20,Reguläre Einrichtung,0739,Kinderhütte Wiesenstraße e. V.,Wiesenstr. 28,13357,52.5487945450377,13.371746170523357
01030750,EKT Sparrbande,+49304533773,15,Reguläre Einrichtung,0986,EKT Sparrbande e.V.,Sparrstr. 21,13353,52.54214243073169,13.359532741456908
01030760,Kita A13,+4930450812660,45,Reguläre Einrichtung,1211,Deutscher Kinderschutzbund Landesverband Berlin e. V.,Amsterdamer Str. 13,13347,52.55147066838747,13.357522491806114
01030770,Kinderhaus Kunterbunt,+49304622076,115,Reguläre Einrichtung,1260,Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH,Wiesenstr. 25,13357,52.54847270226578,13.3727949381957
01030780,Deutsch-Französische Kita/Kigä City,+49304528036,150,Reguläre Einrichtung,0120,Kindergärten City,Afrikanische Str. 121,13351,52.55454328026158,13.335407985682156
01030800,EKT Jo Jo,+49304656455,26,Reguläre Einrichtung,0693,Jo-Jo e.V.,Schwedenstr. 3A,13357,52.55510121256159,13.376025055988466
01030820,Kita Liebenwalder Str. 45/Kigä City,+49304620660,135,Reguläre Einrichtung,0120,Kindergärten City,Liebenwalder Str. 45,13347,52.55185659823006,13.361495042573805
01030830,Wolke 7 gGmbH,+493015151391160,25,Reguläre Einrichtung,1075,Wolke 7 gemeinnützige Gesellschaft mbH,Sparrstr. 22,13353,52.54199946506921,13.359661945706382
01030870,EKT Omas Garten,+49304642085,62,Reguläre Einrichtung,0882,Bürgerinitiative Omas Garten e.V.,Stralsunder Str. 7,13355,52.540330154598585,13.395895241518524
01030880,EKT - Villa Römer,+49304948878,32,Reguläre Einrichtung,1051,Villa Römer e. V.,Wollankstr. 61D,13359,52.56017980788782,13.386248594720648
01030900,Kita Exerzierstr. 32a/Kigä City,+49304925650,133,Reguläre Einrichtung,0120,Kindergärten City,Exerzierstr. 32A,13357,52.55487939001744,13.37257410790883
01030910,EKT - Mauerspechte,+493046068040,18,Reguläre Einrichtung,0842,Mauerspechte e.V.,Swinemünder Str. 64,13355,52.54763105051982,13.394382745018428
01030920,EKT - Doppelpünktchen,+49304556960,17,Reguläre Einrichtung,0596,Doppelpünktchen e.V.,Oudenarder Str. 1B,13347,52.55357823251801,13.365385564410335
01030930,EKT - Klapperkiste,+493042075476,20,Reguläre Einrichtung,0780,Klapperkiste e. V.,Soldiner Str. 33,13359,52.55937155053601,13.384339766486386
01030940,Montessori Kinderhaus,+49304536071,25,Reguläre Einrichtung,0862,Maria Montessori Kinderwelten gGmbH,Edinburger Str. 39,13349,52.55625429250933,13.347472025140362
01030960,Kita Seestraße,+49304568087,71,Reguläre Einrichtung,1318,Kinder im Kiez gGmbH,Seestr. 90,13347,52.55437959421895,13.358647029063537
01030970,EKT - Stadtkinder,+493027018926,30,Reguläre Einrichtung,0995,Stadtkinder e. V.,Grüntaler Str. 12,13357,52.55226623667249,13.387196846621782
01030980,Kita Grüntaler Straße,+49304947163,130,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,Grüntaler Str. 34,13359,52.55561383695938,13.392899378430197
01030990,Kita Neue Hochstr. 44/Kigä City,+49304614047,135,Reguläre Einrichtung,0120,Kindergärten City,Neue Hochstr. 44,13347,52.53962316097723,13.375373952547879
01031000,Groni-Weddinger Kinder- u.Jugendzentrum,+49304559012,25,Reguläre Einrichtung,1098,Weddinger Kinder- und Jugendzentrum e.V.,Malplaquetstr. 24,13347,52.551986391921126,13.356913223694118
01031010,Groni-Weddinger Kinder- u.Jugendzentrum,+49304562381,24,Reguläre Einrichtung,1098,Weddinger Kinder- und Jugendzentrum e.V.,Amsterdamer Str. 19B,13347,52.55056624755299,13.35558570520081
01031020,EKT - Auenland,+49304941526,40,Reguläre Einrichtung,0532,Arbeitskreis Fidele Pädagogik e.V.,Zingster Str. 12,13357,52.551234276704115,13.38912709901883
01031040,Groni-Weddinger Kinder- u.Jugendzentrum - Malplaquet 37,+493080929277,22,Reguläre Einrichtung,1098,Weddinger Kinder- und Jugendzentrum e.V.,Malplaquetstr. 37,13347,52.55009595911383,13.360312821654603
01031050,Groni-Weddinger Kinder- u.Jugendzentrum,+49304558636,26,Reguläre Einrichtung,1098,Weddinger Kinder- und Jugendzentrum e.V.,Malplaquetstr. 10,13347,52.55024141578449,13.36068793860269
01031060,Kita Akila,+49304617000,25,Reguläre Einrichtung,1203,AKILA (Arbeiterkinderladen) e. V.,Antonstr. 19,13347,52.54784732900504,13.365060214461467
01031110,EKT - Waldorf-Kindergarten Berlin-Wedding,+49304648222,41,Reguläre Einrichtung,1057,Waldorf-Kindergarten Berlin-Wedding e.V.,Swinemünder Str. 65,13355,52.54765428153923,13.39370935775173
01031130,Kita/Kinder in Bewegung (KiB),+49304911515,135,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Drontheimer Str. 23A,13359,52.56012836248106,13.376109354528245
01031140,EKT Wilde Wiese,+493041700033,50,Reguläre Einrichtung,1053,"Elternverein ""Wilde Wiese"" e. V.",Kurt-Schumacher-Damm 41,13405,52.56008539873391,13.324574556078312
01031150,Kita Putte,+49304933088,30,Reguläre Einrichtung,1265,Putte e.V. - Ausländer- und Sonderprojekt im Wedding -,Prinzenallee 24,13359,52.55658830928836,13.385092581232493
01031170,Kita Osloer Str. 105D/Kigä City,+493049308814,100,Reguläre Einrichtung,0120,Kindergärten City,Osloer Str. 105D,13359,52.554821423561364,13.381198274152432
01031180,EKT - Die kleinen Chaoten,+493045803777,23,Reguläre Einrichtung,0580,DIE KLEINEN CHAOTEN e.V.,Liebenwalder Str. 44,13347,52.55184585782365,13.361238790344231
01031190,EKT - Die Ministerne,+493017622342474,18,Reguläre Einrichtung,1126,EIKITA MINISTERNE e. V.,Sternstr. 9,13359,52.56510011002887,13.390042845358808
01031200,Ev. Kita am Humboldthain,+493046404161,70,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Gustav-Meyer-Allee 2,13355,52.54450912906881,13.389666847007764
01031220,EKT Bäumchen,+493084422358,20,Reguläre Einrichtung,1163,Bäumchen e. V.,Brüsseler Str. 38,13353,52.54637832617511,13.349264805015292
01031240,EKT Kleine Himmelswolke,+493051574771,20,Reguläre Einrichtung,0785,Kleine Himmelswolke e.V.,Türkenstr. 20,13349,52.55432994570075,13.348548882826202
01031260,Kita Bunter Stern,+493046067089,45,Reguläre Einrichtung,1306,SEHstern e.V.,Tegeler Str. 6,13353,52.5389167252301,13.36059231627875
01031300,EKT - Stadtkinder,+493027018926,20,Reguläre Einrichtung,0995,Stadtkinder e. V.,Grüntaler Str. 6,13357,52.55147752458227,13.386126897116526
01031310,Kita Nazarethkirchstraße,+493056977489,45,Reguläre Einrichtung,8324,KITA Nazar gemeinnützige GmbH,Nazarethkirchstr. 49,13347,52.54821703865492,13.35980913191655
01031320,Kita Augustenburger Platz,+493081799165,125,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,Augustenburger Platz 1,13353,52.54233223577324,13.347840172718845
01031330,Kita RoKoKids,+49304628728,30,Reguläre Einrichtung,1367,Ki.E.Ka. e.V.,Ofener Str. 4,13349,52.55596984909906,13.345196224617588
01031340,Kita phorminis,+4930467986315,160,Reguläre Einrichtung,7387,PHORMS Berlin gemeinnützige GmbH,Ackerstr. 76,13355,52.53854461081539,13.384399768851644
01031360,EKT Frischlinge,+49304538849,13,Reguläre Einrichtung,0639,EIKITA Frischlinge e.V.,Tegeler Str. 44,13353,52.54003417902782,13.358247326468348
01031370,Kita Kinderparadies Wedding,+493065706645,84,Reguläre Einrichtung,8476,IBEB Initiative für Bildung und Erziehung Berlin gemeinnützige GmbH,Ackerstr. 104,13355,52.539871632222926,13.380514112242755
01031380,Kita Weiße Wolke,+493081799940,20,Reguläre Einrichtung,1408,Kita Weiße Wolke e.V.,Groninger Str. 32,13347,52.55364005203059,13.361922744372022
01031400,Kita Arcobaleno,+493050597358,36,Reguläre Einrichtung,1367,Ki.E.Ka. e.V.,Eulerstr. 19A,13357,52.55314510788048,13.389871336504433
01031420,Kita Ghislan,+493046061094,22,Reguläre Einrichtung,7421,Ghislan e.V.,Bastianstr. 21,13357,52.55083709400865,13.381300677760176
01031430,Kita Malplaquetstraße,+493050564222,30,Reguläre Einrichtung,7424,Kinderland Wedding e.V.,Malplaquetstr. 41,13347,52.54963011087348,13.36114877988154
01031450,Kita Paradiesvögel Genterstraße,+493017630724400,29,Reguläre Einrichtung,7464,eventus Bildung gGmbH,Genter Str. 24,13353,52.54579432414543,13.356530998285768
01031520,Schillerpark-Kita,+493025322324,20,Reguläre Einrichtung,1367,Ki.E.Ka. e.V.,Bristolstr. 19,13349,52.559126925491846,13.350049033343712
01031530,Kita Paradiesvögel Plantagenstraße,+493056978795,60,Reguläre Einrichtung,7464,eventus Bildung gGmbH,Plantagenstr. 9,13347,52.54666566682236,13.367192506725738
01031550,Kita Groninger Straße 34,+493081799940,13,Reguläre Einrichtung,1408,Kita Weiße Wolke e.V.,Groninger Str. 34,13347,52.55375481313318,13.361899293645013
01031560,Kita Rauda,+493081476961,40,Reguläre Einrichtung,7781,Rauda e. V.,Schulstr. 52,13347,52.55296481579724,13.370324706074294
01031570,Kita Paradiesvögel Sparrstraße,+493041997418,25,Reguläre Einrichtung,7464,eventus Bildung gGmbH,Sparrstr. 26,13353,52.541430296840275,13.360178653753515
01031590,Kita Primavera,+493060944034,25,Reguläre Einrichtung,7877,Primavera e. V.,Glasgower Str. 25,13349,52.55623188042971,13.343360110492396
01031610,Kita Zauberwald,+493053164489,22,Reguläre Einrichtung,7518,Märchenreise e. V.,Grüntaler Str. 30,13357,52.55453934394965,13.390975290499096
01031620,Kindergarten Meilenstein,+493064079141,37,Reguläre Einrichtung,7921,Mitte(l)punkt e. V.,Wriezener Str. 43,13359,52.55599701551681,13.387886099793658
01031630,Kindertagesstätte Fiorino,+493068816420,33,Reguläre Einrichtung,7924,FamilienZitadelle gemeinnützige GmbH,Prinzenallee 45C,13359,52.55919033485786,13.388326664410386
01031640,Zwergenstube Auenland,+49304941526,12,Reguläre Einrichtung,0532,Arbeitskreis Fidele Pädagogik e.V.,Zingster Str. 8,13357,52.550970833035656,13.388862401883207
01031650,Montessori-Kinderladen Wedding,+493015730135231,25,Reguläre Einrichtung,7991,Montessori-Kinderhaus Wedding e. V.,Eulerstr. 18,13357,52.55336928350118,13.390422176362808
01031680,Kleine RokoKids Kita,+493045947,20,Reguläre Einrichtung,1367,Ki.E.Ka. e.V.,Ofener Str. 3A,13349,52.55586513723497,13.345037898490077
01031690,Kita Der Kleine Muck,+493048478294,36,Reguläre Einrichtung,9315,TIMELA e.V.,Koloniestr. 7,13357,52.554948152080456,13.377386338971487
01031700,EKT Berliner Stadtmäuse,+493015253036039,25,Reguläre Einrichtung,8047,EKT Berliner Stadtmäuse e. V.,Transvaalstr. 20,13351,52.551198091580346,13.340110038355258
01031710,Kita Die kleinen Frösche,+493029685555,17,Reguläre Einrichtung,7424,Kinderland Wedding e.V.,Malplaquetstr. 35,13347,52.55033107649115,13.359891066627988
01031720,Kita Paradiesvögel Stettiner Straße,+493095611311,83,Reguläre Einrichtung,7464,eventus Bildung gGmbH,Stettiner Str. 8,13357,52.552369050332885,13.385241616213065
01031740,Kita Arif und Alina,+493091443202,23,Reguläre Einrichtung,8129,"""KITA Arif & Alina"" gUG (haftungsbeschränkt)",Burgsdorfstr. 13,13353,52.542459915271785,13.362396566012091
01031750,Kita Vielfalter,+4930848511,25,Reguläre Einrichtung,8153,Konsti e. V.,Exerzierstr. 26,13357,52.554198929692326,13.373174575164585
01031760,KITA Wirbelzwirbel,+493045797887,60,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,Tegeler Str. 13,13353,52.54021534429104,13.358797974364311
01031780,Kita - Die Bärenbande,+493092280767,25,Reguläre Einrichtung,7754,BEB Bildungseinrichtung für Erziehung und Bildung e.V.,Soldiner Str. 70,13359,52.55980877482586,13.381594437900015
01031790,EKT Kinderoase,+493012028791,25,Reguläre Einrichtung,1396,Wassila Soziale Gesellschaft für Integration u. Arbeit mit Kindern und Jugendlichen gGmbH,Ofener Str. 3,13349,52.55576224305002,13.344880979839905
01031800,Kita Omas Garten,+49304642085,14,Reguläre Einrichtung,0882,Bürgerinitiative Omas Garten e.V.,Stralsunder Str. 4,13355,52.54061029815709,13.396464557588912
01031810,Kita Wunderland,+493051307508,30,Reguläre Einrichtung,8220,minomi gGmbH,Gerichtstr. 40,13347,52.545038911596606,13.363657363348507
01031830,Kita Weltkinder,+493049988084,82,Reguläre Einrichtung,8286,NetBil gGmbH Bildungs- und Beratungszentrum,Badstr. 12,13357,52.55047812125484,13.38529924090479
01031840,Kita Brunnengarten,+493027018892,75,Reguläre Einrichtung,8700,Brunnenkids gGmbH,Rügener Str. 1,13355,52.544860097376585,13.392004788887016
01031850,Kita Plapperfisch,+493092363306,45,Reguläre Einrichtung,8309,Wunderkinder gGmbH,Seestr. 62,13347,52.552460119140314,13.356905850029543
01031860,Kita Safina,+493015119144326,25,Reguläre Einrichtung,8428,HadeWe-Integra gemeinnützige GmbH,Reinickendorfer Str. 30,13347,52.54724026797425,13.369545698579453
01031870,Kita am Nettelbeckplatz,+4930469064150,92,Reguläre Einrichtung,1343,OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH,Reinickendorfer Str. 110A,13347,52.545128154883436,13.369929263564966
01031880,Kita Die Bärenbande,+493094043452,30,Reguläre Einrichtung,7754,BEB Bildungseinrichtung für Erziehung und Bildung e.V.,Soldiner Str. 65,13359,52.560130383299146,13.380325654263249
01031890,Kita Sonneninsel,+493043205419,30,Reguläre Einrichtung,8291,Hauptstadtkinder gGmbH,Usedomer Str. 23,13355,52.53943377194812,13.388550539718857
01031900,Kita Piya,+493045082694,25,Reguläre Einrichtung,4908,Verein der Eltern aus Kurdistan in Deutschland e.V. (Yekmal),Barfusstr. 13,13349,52.55559896292201,13.346772357768822
